Timestamp,Vibration_X,Vibration_Y,Vibration_Z,Magnitude,Aux1,Aux2,Aux3,Raw_Data1,Raw_Data2,Raw_Data3,Raw_Extra1,Raw_Extra2,Raw_Extra3
2025-11-05 14:39:04.357,3.0,1.0,1.0,3.3166247903554,1,0,1,3,1,1,1,0,1
2025-11-05 14:39:04.446,0.0,10.0,0.0,10.0,3,0,1,0,10,0,3,0,1
2025-11-05 14:39:04.569,0.0,10.0,1.0,10.04987562112089,4,0,1,0,10,1,4,0,1
2025-11-05 14:39:04.657,0.0,10.0,3.0,10.44030650891055,5,0,3,0,10,3,5,0,3
2025-11-05 14:39:04.776,0.0,7.0,1.0,7.0710678118654755,3,0,0,0,7,1,3,0,0
2025-11-05 14:39:04.888,0.0,4.0,1.0,4.123105625617661,1,0,0,0,4,1,1,0,0
2025-11-05 14:39:04.957,0.0,3.0,0.0,3.0,1,0,0,0,3,0,1,0,0
2025-11-05 14:39:05.047,0.0,2.0,0.0,2.0,0,0,0,0,2,0,0,0,0
2025-11-05 14:39:05.166,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:05.273,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0
2025-11-05 14:39:05.458,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:05.459,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:05.557,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:05.676,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:05.766,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:05.857,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:05.977,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:06.036,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:06.186,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:06.247,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:06.504,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:06.505,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:06.576,0.0,3.0,0.0,3.0,1,0,0,0,3,0,1,0,0
2025-11-05 14:39:06.727,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0
2025-11-05 14:39:06.787,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0
2025-11-05 14:39:06.846,0.0,4.0,4.0,5.656854249492381,3,0,2,0,4,4,3,0,2
2025-11-05 14:39:06.967,0.0,0.0,1.0,1.0,5,0,0,0,0,1,5,0,0
2025-11-05 14:39:07.056,1.0,5.0,1.0,5.196152422706632,18,0,5,1,5,1,18,0,5
2025-11-05 14:39:07.177,0.0,2.0,1.0,2.23606797749979,6,0,0,0,2,1,6,0,0
2025-11-05 14:39:07.266,0.0,4.0,0.0,4.0,9,0,17,0,4,0,9,0,17
2025-11-05 14:39:07.555,1.0,1.0,1.0,1.7320508075688772,12,0,29,1,1,1,12,0,29
2025-11-05 14:39:07.555,0.0,2.0,2.0,2.8284271247461903,1,0,3,0,2,2,1,0,3
2025-11-05 14:39:07.597,1.0,0.0,1.0,1.4142135623730951,12,0,26,1,0,1,12,0,26
2025-11-05 14:39:07.656,1.0,0.0,1.0,1.4142135623730951,8,0,14,1,0,1,8,0,14
2025-11-05 14:39:07.776,0.0,0.0,1.0,1.0,3,0,9,0,0,1,3,0,9
2025-11-05 14:39:07.867,0.0,1.0,1.0,1.4142135623730951,5,0,2,0,1,1,5,0,2
2025-11-05 14:39:07.987,0.0,0.0,0.0,0.0,11,0,0,0,0,0,11,0,0
2025-11-05 14:39:08.084,0.0,1.0,1.0,1.4142135623730951,8,0,0,0,1,1,8,0,0
2025-11-05 14:39:08.199,0.0,1.0,1.0,1.4142135623730951,18,0,7,0,1,1,18,0,7
2025-11-05 14:39:08.257,0.0,0.0,0.0,0.0,12,0,7,0,0,0,12,0,7
2025-11-05 14:39:08.377,0.0,0.0,0.0,0.0,4,0,3,0,0,0,4,0,3
2025-11-05 14:39:08.609,0.0,0.0,1.0,1.0,12,0,10,0,0,1,12,0,10
2025-11-05 14:39:08.609,0.0,1.0,0.0,1.0,20,0,4,0,1,0,20,0,4
2025-11-05 14:39:08.677,0.0,0.0,0.0,0.0,6,0,3,0,0,0,6,0,3
2025-11-05 14:39:08.798,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
2025-11-05 14:39:08.857,1.0,1.0,2.0,2.449489742783178,7,0,5,1,1,2,7,0,5
2025-11-05 14:39:09.007,1.0,1.0,1.0,1.7320508075688772,26,0,7,1,1,1,26,0,7
2025-11-05 14:39:09.067,0.0,0.0,1.0,1.0,4,0,7,0,0,1,4,0,7
2025-11-05 14:39:09.187,0.0,2.0,1.0,2.23606797749979,24,0,23,0,2,1,24,0,23
2025-11-05 14:39:09.276,0.0,2.0,1.0,2.23606797749979,16,0,4,0,2,1,16,0,4
2025-11-05 14:39:09.399,1.0,4.0,0.0,4.123105625617661,2,0,0,1,4,0,2,0,0
2025-11-05 14:39:09.658,0.0,4.0,1.0,4.123105625617661,15,0,6,0,4,1,15,0,6
2025-11-05 14:39:09.658,0.0,1.0,1.0,1.4142135623730951,1,0,0,0,1,1,1,0,0
2025-11-05 14:39:09.668,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:09.786,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:09.877,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:09.999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:10.086,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:10.206,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:10.267,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:10.387,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:10.478,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:10.698,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:10.698,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:10.807,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:10.899,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:11.016,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:11.107,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:11.197,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:11.287,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:11.407,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:11.497,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:11.738,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:11.738,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:11.799,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:11.887,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:12.007,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:12.097,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:12.216,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:12.306,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:12.427,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:12.486,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:12.761,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:12.762,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:12.817,6.0,3.0,1.0,6.782329983125268,2,0,0,6,3,1,2,0,0
2025-11-05 14:39:12.907,2.0,3.0,0.0,3.605551275463989,0,0,0,2,3,0,0,0,0
2025-11-05 14:39:13.029,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:13.087,0.0,1.0,1.0,1.4142135623730951,0,0,0,0,1,1,0,0,0
2025-11-05 14:39:13.207,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:13.296,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
2025-11-05 14:39:13.417,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0
2025-11-05 14:39:13.507,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:13.630,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:13.849,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:13.849,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:13.897,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:14.017,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:14.107,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:14.227,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:14.317,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:14.437,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:14.497,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:14.617,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:14.871,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:14.871,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:14.917,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:15.037,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:15.127,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:15.247,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:15.308,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:15.427,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:15.516,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:15.637,0.0,2.0,1.0,2.23606797749979,0,0,0,0,2,1,0,0,0
2025-11-05 14:39:15.896,0.0,3.0,1.0,3.1622776601683795,0,0,0,0,3,1,0,0,0
2025-11-05 14:39:15.896,0.0,2.0,1.0,2.23606797749979,0,0,0,0,2,1,0,0,0
2025-11-05 14:39:15.906,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0
2025-11-05 14:39:16.029,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0
2025-11-05 14:39:16.117,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:16.237,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:16.330,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:16.447,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:16.540,2.0,3.0,1.0,3.7416573867739413,29,0,2,2,3,1,29,0,2
2025-11-05 14:39:16.657,1.0,10.0,3.0,10.488088481701515,7,0,12,1,10,3,7,0,12
2025-11-05 14:39:16.717,0.0,4.0,1.0,4.123105625617661,1,0,3,0,4,1,1,0,3
2025-11-05 14:39:16.924,4.0,4.0,6.0,8.246211251235321,18,0,17,4,4,6,18,0,17
2025-11-05 14:39:16.930,3.0,12.0,2.0,12.529964086141668,32,0,8,3,12,2,32,0,8
2025-11-05 14:39:17.047,8.0,9.0,3.0,12.409673645990857,20,0,12,8,9,3,20,0,12
2025-11-05 14:39:17.137,2.0,2.0,0.0,2.8284271247461903,15,0,15,2,2,0,15,0,15
2025-11-05 14:39:17.257,1.0,2.0,0.0,2.23606797749979,6,0,18,1,2,0,6,0,18
2025-11-05 14:39:17.318,5.0,4.0,3.0,7.0710678118654755,10,0,10,5,4,3,10,0,10
2025-11-05 14:39:17.439,4.0,3.0,1.0,5.0990195135927845,5,0,10,4,3,1,5,0,10
2025-11-05 14:39:17.529,19.0,14.0,4.0,23.93741840717165,203,0,38,19,14,4,203,0,38
2025-11-05 14:39:17.647,5.0,13.0,18.0,22.759613353482084,120,0,27,5,13,18,120,0,27
2025-11-05 14:39:17.741,0.0,9.0,1.0,9.055385138137417,24,0,12,0,9,1,24,0,12
2025-11-05 14:39:17.961,6.0,1.0,3.0,6.782329983125268,24,0,40,6,1,3,24,0,40
2025-11-05 14:39:17.961,29.0,16.0,31.0,45.36518488885502,146,0,230,29,16,31,146,0,230
2025-11-05 14:39:18.068,2.0,9.0,1.0,9.273618495495704,6,0,56,2,9,1,6,0,56
2025-11-05 14:39:18.129,9.0,2.0,13.0,15.937377450509228,11,0,13,9,2,13,11,0,13
2025-11-05 14:39:18.247,3.0,4.0,0.0,5.0,3,0,3,3,4,0,3,0,3
2025-11-05 14:39:18.337,2.0,2.0,0.0,2.8284271247461903,15,0,37,2,2,0,15,0,37
2025-11-05 14:39:18.458,14.0,7.0,6.0,16.76305461424021,47,0,68,14,7,6,47,0,68
2025-11-05 14:39:18.547,3.0,7.0,3.0,8.18535277187245,40,0,59,3,7,3,40,0,59
2025-11-05 14:39:18.669,0.0,4.0,8.0,8.94427190999916,8,0,34,0,4,8,8,0,34
2025-11-05 14:39:18.727,1.0,2.0,8.0,8.306623862918075,23,0,22,1,2,8,23,0,22
2025-11-05 14:39:18.998,2.0,2.0,1.0,3.0,81,0,20,2,2,1,81,0,20
2025-11-05 14:39:18.998,3.0,11.0,2.0,11.575836902790225,57,0,16,3,11,2,57,0,16
2025-11-05 14:39:19.057,8.0,14.0,11.0,19.519221295943137,199,0,42,8,14,11,199,0,42
2025-11-05 14:39:19.147,1.0,11.0,1.0,11.090536506409418,22,0,5,1,11,1,22,0,5
2025-11-05 14:39:19.270,0.0,1.0,2.0,2.23606797749979,13,0,5,0,1,2,13,0,5
2025-11-05 14:39:19.357,0.0,4.0,1.0,4.123105625617661,2,0,0,0,4,1,2,0,0
2025-11-05 14:39:19.481,2.0,6.0,2.0,6.6332495807108,40,0,10,2,6,2,40,0,10
2025-11-05 14:39:19.541,0.0,0.0,0.0,0.0,14,0,1,0,0,0,14,0,1
2025-11-05 14:39:19.657,0.0,4.0,3.0,5.0,14,0,3,0,4,3,14,0,3
2025-11-05 14:39:19.747,0.0,0.0,0.0,0.0,2,0,9,0,0,0,2,0,9
2025-11-05 14:39:20.041,2.0,3.0,5.0,6.164414002968976,57,0,67,2,3,5,57,0,67
2025-11-05 14:39:20.041,0.0,1.0,4.0,4.123105625617661,30,0,13,0,1,4,30,0,13
2025-11-05 14:39:20.077,1.0,6.0,5.0,7.874007874011811,4,0,17,1,6,5,4,0,17
2025-11-05 14:39:20.137,1.0,0.0,5.0,5.0990195135927845,64,0,91,1,0,5,64,0,91
2025-11-05 14:39:20.257,1.0,2.0,1.0,2.449489742783178,1,0,3,1,2,1,1,0,3
2025-11-05 14:39:20.347,1.0,4.0,2.0,4.58257569495584,14,0,8,1,4,2,14,0,8
2025-11-05 14:39:20.467,7.0,5.0,5.0,9.9498743710662,13,0,19,7,5,5,13,0,19
2025-11-05 14:39:20.557,1.0,1.0,3.0,3.3166247903554,15,0,7,1,1,3,15,0,7
2025-11-05 14:39:20.677,29.0,52.0,21.0,63.13477647065839,141,0,16,29,52,21,141,0,16
2025-11-05 14:39:20.768,3.0,2.0,1.0,3.7416573867739413,13,0,14,3,2,1,13,0,14
2025-11-05 14:39:20.894,1.0,7.0,7.0,9.9498743710662,94,0,8,1,7,7,94,0,8
2025-11-05 14:39:21.081,2.0,0.0,7.0,7.280109889280518,18,0,3,2,0,7,18,0,3
2025-11-05 14:39:21.081,3.0,1.0,2.0,3.7416573867739413,21,0,12,3,1,2,21,0,12
2025-11-05 14:39:21.156,1.0,2.0,2.0,3.0,4,0,8,1,2,2,4,0,8
2025-11-05 14:39:21.276,2.0,2.0,1.0,3.0,31,0,12,2,2,1,31,0,12
2025-11-05 14:39:21.367,2.0,6.0,3.0,7.0,22,0,13,2,6,3,22,0,13
2025-11-05 14:39:21.486,2.0,3.0,12.0,12.529964086141668,36,0,22,2,3,12,36,0,22
2025-11-05 14:39:21.546,2.0,1.0,2.0,3.0,10,0,14,2,1,2,10,0,14
2025-11-05 14:39:21.671,1.0,1.0,1.0,1.7320508075688772,16,0,20,1,1,1,16,0,20
2025-11-05 14:39:21.756,2.0,2.0,2.0,3.4641016151377544,7,0,13,2,2,2,7,0,13
2025-11-05 14:39:21.877,3.0,1.0,3.0,4.358898943540674,17,0,4,3,1,3,17,0,4
2025-11-05 14:39:21.969,0.0,0.0,0.0,0.0,2,0,6,0,0,0,2,0,6
2025-11-05 14:39:22.201,1.0,4.0,2.0,4.58257569495584,28,0,13,1,4,2,28,0,13
2025-11-05 14:39:22.201,3.0,1.0,1.0,3.3166247903554,3,0,2,3,1,1,3,0,2
2025-11-05 14:39:22.299,3.0,0.0,5.0,5.830951894845301,12,0,4,3,0,5,12,0,4
2025-11-05 14:39:22.357,4.0,5.0,9.0,11.045361017187261,8,0,5,4,5,9,8,0,5
2025-11-05 14:39:22.477,3.0,4.0,5.0,7.0710678118654755,9,0,35,3,4,5,9,0,35
2025-11-05 14:39:22.600,1.0,3.0,2.0,3.7416573867739413,26,0,33,1,3,2,26,0,33
2025-11-05 14:39:22.693,5.0,9.0,7.0,12.449899597988733,3,0,50,5,9,7,3,0,50
2025-11-05 14:39:22.777,2.0,3.0,1.0,3.7416573867739413,9,0,12,2,3,1,9,0,12
2025-11-05 14:39:22.899,2.0,4.0,2.0,4.898979485566356,28,0,10,2,4,2,28,0,10
2025-11-05 14:39:22.957,8.0,9.0,8.0,14.45683229480096,11,0,25,8,9,8,11,0,25
2025-11-05 14:39:23.257,2.0,8.0,2.0,8.48528137423857,20,0,10,2,8,2,20,0,10
2025-11-05 14:39:23.259,4.0,5.0,5.0,8.12403840463596,65,0,77,4,5,5,65,0,77
2025-11-05 14:39:23.286,9.0,5.0,8.0,13.038404810405298,77,0,34,9,5,8,77,0,34
2025-11-05 14:39:23.376,6.0,1.0,2.0,6.4031242374328485,68,0,140,6,1,2,68,0,140
2025-11-05 14:39:23.527,4.0,8.0,9.0,12.68857754044952,58,0,13,4,8,9,58,0,13
2025-11-05 14:39:23.587,3.0,3.0,4.0,5.830951894845301,10,0,27,3,3,4,10,0,27
2025-11-05 14:39:23.708,5.0,9.0,2.0,10.488088481701515,2,0,7,5,9,2,2,0,7
2025-11-05 14:39:23.772,6.0,3.0,8.0,10.44030650891055,27,0,75,6,3,8,27,0,75
2025-11-05 14:39:23.887,2.0,5.0,2.0,5.744562646538029,15,0,53,2,5,2,15,0,53
2025-11-05 14:39:23.977,1.0,5.0,1.0,5.196152422706632,7,0,8,1,5,1,7,0,8
2025-11-05 14:39:24.097,28.0,31.0,23.0,47.686476070265456,230,0,114,28,31,23,230,0,114
2025-11-05 14:39:24.318,10.0,12.0,4.0,16.1245154965971,37,0,29,10,12,4,37,0,29
2025-11-05 14:39:24.318,11.0,3.0,0.0,11.40175425099138,60,0,87,11,3,0,60,0,87
2025-11-05 14:39:24.397,2.0,13.0,1.0,13.19090595827292,44,0,23,2,13,1,44,0,23
2025-11-05 14:39:24.488,13.0,6.0,0.0,14.317821063276353,24,0,7,13,6,0,24,0,7
2025-11-05 14:39:24.577,10.0,9.0,2.0,13.601470508735444,25,0,6,10,9,2,25,0,6
2025-11-05 14:39:24.699,1.0,3.0,2.0,3.7416573867739413,16,0,11,1,3,2,16,0,11
2025-11-05 14:39:24.788,4.0,0.0,3.0,5.0,1,0,6,4,0,3,1,0,6
2025-11-05 14:39:24.907,4.0,0.0,4.0,5.656854249492381,6,0,6,4,0,4,6,0,6
2025-11-05 14:39:25.000,2.0,1.0,2.0,3.0,8,0,1,2,1,2,8,0,1
2025-11-05 14:39:25.117,0.0,3.0,0.0,3.0,3,0,3,0,3,0,3,0,3
2025-11-05 14:39:25.194,2.0,0.0,1.0,2.23606797749979,2,0,3,2,0,1,2,0,3
2025-11-05 14:39:25.380,1.0,0.0,1.0,1.4142135623730951,0,0,3,1,0,1,0,0,3
2025-11-05 14:39:25.388,0.0,1.0,0.0,1.0,3,0,1,0,1,0,3,0,1
2025-11-05 14:39:25.507,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2025-11-05 14:39:25.629,1.0,1.0,1.0,1.7320508075688772,0,0,1,1,1,1,0,0,1
2025-11-05 14:39:25.718,1.0,0.0,0.0,1.0,2,0,2,1,0,0,2,0,2
2025-11-05 14:39:25.778,0.0,0.0,0.0,0.0,2,0,0,0,0,0,2,0,0
2025-11-05 14:39:25.900,0.0,0.0,0.0,0.0,2,0,1,0,0,0,2,0,1
2025-11-05 14:39:25.986,0.0,1.0,0.0,1.0,2,0,3,0,1,0,2,0,3
2025-11-05 14:39:26.106,0.0,5.0,1.0,5.0990195135927845,11,0,2,0,5,1,11,0,2
2025-11-05 14:39:26.199,3.0,3.0,1.0,4.358898943540674,22,0,5,3,3,1,22,0,5
2025-11-05 14:39:26.442,15.0,5.0,2.0,15.937377450509228,32,0,51,15,5,2,32,0,51
2025-11-05 14:39:26.442,4.0,5.0,1.0,6.48074069840786,18,0,2,4,5,1,18,0,2
2025-11-05 14:39:26.526,7.0,3.0,6.0,9.695359714832659,86,0,69,7,3,6,86,0,69
2025-11-05 14:39:26.586,11.0,2.0,6.0,12.68857754044952,92,0,20,11,2,6,92,0,20
2025-11-05 14:39:26.706,6.0,5.0,3.0,8.366600265340756,67,0,6,6,5,3,67,0,6
2025-11-05 14:39:26.799,12.0,9.0,7.0,16.55294535724685,37,0,24,12,9,7,37,0,24
2025-11-05 14:39:26.919,6.0,6.0,2.0,8.717797887081348,43,0,28,6,6,2,43,0,28
2025-11-05 14:39:27.007,1.0,8.0,2.0,8.306623862918075,15,0,18,1,8,2,15,0,18
2025-11-05 14:39:27.126,10.0,2.0,13.0,16.522711641858304,19,0,3,10,2,13,19,0,3
2025-11-05 14:39:27.187,4.0,3.0,0.0,5.0,14,0,34,4,3,0,14,0,34
2025-11-05 14:39:27.317,3.0,8.0,6.0,10.44030650891055,19,0,34,3,8,6,19,0,34
2025-11-05 14:39:27.504,3.0,3.0,2.0,4.69041575982343,9,0,7,3,3,2,9,0,7
2025-11-05 14:39:27.577,3.0,1.0,1.0,3.3166247903554,2,0,15,3,1,1,2,0,15
2025-11-05 14:39:27.606,1.0,0.0,2.0,2.23606797749979,15,0,10,1,0,2,15,0,10
2025-11-05 14:39:27.727,2.0,0.0,3.0,3.605551275463989,5,0,17,2,0,3,5,0,17
2025-11-05 14:39:27.817,2.0,0.0,1.0,2.23606797749979,15,0,12,2,0,1,15,0,12
2025-11-05 14:39:27.938,1.0,4.0,0.0,4.123105625617661,10,0,16,1,4,0,10,0,16
2025-11-05 14:39:28.000,1.0,3.0,2.0,3.7416573867739413,6,0,13,1,3,2,6,0,13
2025-11-05 14:39:28.117,1.0,2.0,0.0,2.23606797749979,27,0,14,1,2,0,27,0,14
2025-11-05 14:39:28.207,0.0,4.0,2.0,4.47213595499958,2,0,7,0,4,2,2,0,7
2025-11-05 14:39:28.330,11.0,5.0,8.0,14.491376746189438,89,0,37,11,5,8,89,0,37
2025-11-05 14:39:28.551,39.0,46.0,43.0,74.06753674856482,4,1,33,39,46,43,4,1,33
2025-11-05 14:39:28.552,7.0,18.0,4.0,19.72308292331602,130,0,138,7,18,4,130,0,138
2025-11-05 14:39:28.600,14.0,6.0,7.0,16.76305461424021,62,0,174,14,6,7,62,0,174
2025-11-05 14:39:28.717,4.0,14.0,22.0,26.38181191654584,92,0,81,4,14,22,92,0,81
2025-11-05 14:39:28.807,8.0,23.0,3.0,24.535688292770594,187,0,95,8,23,3,187,0,95
2025-11-05 14:39:28.930,0.0,4.0,8.0,8.94427190999916,26,0,39,0,4,8,26,0,39
2025-11-05 14:39:29.020,8.0,17.0,1.0,18.81488772222678,93,0,21,8,17,1,93,0,21
2025-11-05 14:39:29.138,4.0,11.0,5.0,12.727922061357855,160,0,30,4,11,5,160,0,30
2025-11-05 14:39:29.226,9.0,11.0,6.0,15.427248620541512,12,0,66,9,11,6,12,0,66
2025-11-05 14:39:29.346,6.0,4.0,2.0,7.483314773547883,18,0,78,6,4,2,18,0,78
2025-11-05 14:39:29.417,4.0,4.0,0.0,5.656854249492381,27,0,32,4,4,0,27,0,32
2025-11-05 14:39:29.602,8.0,11.0,24.0,27.586228448267445,23,0,93,8,11,24,23,0,93
2025-11-05 14:39:29.618,9.0,11.0,16.0,21.400934559032695,1,0,25,9,11,16,1,0,25
2025-11-05 14:39:29.737,13.0,1.0,5.0,13.96424004376894,30,0,20,13,1,5,30,0,20
2025-11-05 14:39:29.826,2.0,1.0,7.0,7.3484692283495345,10,0,1,2,1,7,10,0,1
2025-11-05 14:39:29.946,5.0,4.0,5.0,8.12403840463596,23,0,4,5,4,5,23,0,4
2025-11-05 14:39:30.006,3.0,4.0,4.0,6.4031242374328485,13,0,52,3,4,4,13,0,52
2025-11-05 14:39:30.171,33.0,4.0,20.0,38.79432948254165,26,0,162,33,4,20,26,0,162
2025-11-05 14:39:30.218,11.0,4.0,10.0,15.394804318340652,16,0,29,11,4,10,16,0,29
2025-11-05 14:39:30.338,1.0,12.0,2.0,12.206555615733702,5,0,2,1,12,2,5,0,2
2025-11-05 14:39:30.426,5.0,7.0,6.0,10.488088481701515,2,0,2,5,7,6,2,0,2
2025-11-05 14:39:30.553,2.0,1.0,7.0,7.3484692283495345,18,0,21,2,1,7,18,0,21
2025-11-05 14:39:30.739,2.0,4.0,6.0,7.483314773547883,15,0,28,2,4,6,15,0,28
2025-11-05 14:39:30.757,4.0,4.0,5.0,7.54983443527075,7,0,13,4,4,5,7,0,13
2025-11-05 14:39:30.817,2.0,1.0,6.0,6.4031242374328485,18,0,40,2,1,6,18,0,40
2025-11-05 14:39:30.938,3.0,2.0,1.0,3.7416573867739413,22,0,10,3,2,1,22,0,10
2025-11-05 14:39:31.030,5.0,7.0,8.0,11.74734012447073,20,0,36,5,7,8,20,0,36
2025-11-05 14:39:31.148,20.0,3.0,6.0,21.095023109728988,49,0,90,20,3,6,49,0,90
2025-11-05 14:39:31.238,7.0,1.0,7.0,9.9498743710662,27,0,17,7,1,7,27,0,17
2025-11-05 14:39:31.356,4.0,3.0,2.0,5.385164807134504,10,0,15,4,3,2,10,0,15
2025-11-05 14:39:31.416,1.0,3.0,6.0,6.782329983125268,2,0,3,1,3,6,2,0,3
